id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1001,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",23-05-2022 04:00:00,SO2,10,28,21,NA
1002,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",23-05-2022 04:00:00,CO,28,31,30,NA
1003,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",23-05-2022 04:00:00,OZONE,18,42,20,NA
1004,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,18,82,41,NA
1005,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",23-05-2022 04:00:00,PM10,36,139,75,NA
1006,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",23-05-2022 04:00:00,CO,6,22,14,NA
1007,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",23-05-2022 04:00:00,OZONE,9,27,22,NA
1008,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,12,54,27,NA
1009,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,PM10,59,99,75,NA
1010,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,NO2,2,7,5,NA
1011,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,NH3,1,2,1,NA
1012,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,SO2,1,6,3,NA
1013,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,CO,8,10,8,NA
1014,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,9,12,11,NA
1015,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1016,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1017,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
1018,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
1019,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
1020,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,CO,14,15,14,NA
1021,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",23-05-2022 04:00:00,OZONE,15,18,16,NA
1022,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,22,45,32,NA
1023,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,PM10,52,91,72,NA
1024,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,NO2,5,15,11,NA
1025,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,NH3,4,6,5,NA
1026,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,SO2,5,14,12,NA
1027,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,CO,6,16,12,NA
1028,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",23-05-2022 04:00:00,OZONE,19,20,19,NA
1029,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,28,100,40,NA
1030,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,PM10,48,75,60,NA
1031,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,NO2,10,15,11,NA
1032,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,NH3,3,5,4,NA
1033,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,SO2,10,19,13,NA
1034,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,CO,1,2,1,NA
1035,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,1,9,2,NA
1036,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,27,143,52,NA
1037,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",23-05-2022 04:00:00,PM10,30,123,56,NA
1038,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",23-05-2022 04:00:00,NO2,61,81,68,NA
1039,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
1040,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",23-05-2022 04:00:00,CO,2,11,4,NA
1041,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",23-05-2022 04:00:00,OZONE,25,53,27,NA
1042,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,8,25,16,NA
1043,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",23-05-2022 04:00:00,PM10,47,106,75,NA
1044,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",23-05-2022 04:00:00,NH3,1,3,2,NA
1045,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",23-05-2022 04:00:00,SO2,12,14,13,NA
1046,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",23-05-2022 04:00:00,CO,34,48,39,NA
1047,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,3,51,26,NA
1048,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,3,53,30,NA
1049,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,PM10,37,132,83,NA
1050,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,NO2,1,7,3,NA
1051,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,NH3,3,4,3,NA
1052,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,SO2,14,15,14,NA
1053,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,CO,7,15,9,NA
1054,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,40,41,40,NA
1055,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,6,40,15,NA
1056,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",23-05-2022 04:00:00,PM10,64,500,188,NA
1057,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",23-05-2022 04:00:00,SO2,2,6,4,NA
1058,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",23-05-2022 04:00:00,CO,3,34,13,NA
1059,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",23-05-2022 04:00:00,OZONE,2,11,9,NA
1060,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,47,117,71,NA
1061,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,PM10,32,82,53,NA
1062,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,NO2,4,19,9,NA
1063,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,NH3,9,13,11,NA
1064,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,SO2,1,2,1,NA
1065,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,CO,45,101,93,NA
1066,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",23-05-2022 04:00:00,OZONE,8,26,23,NA
1067,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,17,58,33,NA
1068,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",23-05-2022 04:00:00,PM10,45,90,69,NA
1069,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",23-05-2022 04:00:00,NO2,11,36,22,NA
1070,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",23-05-2022 04:00:00,NH3,1,5,2,NA
1071,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",23-05-2022 04:00:00,SO2,14,23,19,NA
1072,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",23-05-2022 04:00:00,CO,12,18,15,NA
1073,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1074,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1075,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
1076,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
1077,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
1078,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,CO,48,48,48,NA
1079,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",23-05-2022 04:00:00,OZONE,10,10,10,NA
1080,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",23-05-2022 04:00:00,PM10,38,74,52,NA
1081,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",23-05-2022 04:00:00,NO2,20,28,24,NA
1082,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",23-05-2022 04:00:00,SO2,30,32,31,NA
1083,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",23-05-2022 04:00:00,CO,25,30,27,NA
1084,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,7,23,12,NA
1085,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",23-05-2022 04:00:00,PM2.5,28,59,40,NA
1086,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",23-05-2022 04:00:00,PM10,26,57,38,NA
1087,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",23-05-2022 04:00:00,CO,19,32,26,NA
1088,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",23-05-2022 04:00:00,OZONE,6,20,8,NA
1089,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,20,44,29,NA
1090,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",23-05-2022 04:00:00,PM10,32,58,44,NA
1091,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",23-05-2022 04:00:00,NO2,6,27,11,NA
1092,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",23-05-2022 04:00:00,NH3,1,4,3,NA
1093,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,6,9,8,NA
1094,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,14,123,43,NA
1095,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",23-05-2022 04:00:00,PM10,40,139,80,NA
1096,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",23-05-2022 04:00:00,NO2,2,13,8,NA
1097,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",23-05-2022 04:00:00,NH3,1,14,2,NA
1098,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",23-05-2022 04:00:00,SO2,17,27,22,NA
1099,India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB",23-05-2022 04:00:00,CO,86,101,89,NA
1100,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,8,62,34,NA
1101,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,PM10,35,215,112,NA
1102,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,NO2,1,8,3,NA
1103,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
1104,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,SO2,6,8,7,NA
1105,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,CO,20,28,23,NA
1106,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,18,35,22,NA
1107,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,18,35,27,NA
1108,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1109,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,NO2,10,19,15,NA
1110,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,NH3,1,4,2,NA
1111,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
1112,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,CO,26,28,28,NA
1113,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",23-05-2022 04:00:00,OZONE,4,5,4,NA
1114,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,PM2.5,38,96,62,NA
1115,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,PM10,114,180,138,NA
1116,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,NO2,9,96,30,NA
1117,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,NH3,1,7,4,NA
1118,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,SO2,1,11,3,NA
1119,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,CO,27,39,33,NA
1120,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",23-05-2022 04:00:00,OZONE,4,104,61,NA
1121,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,PM2.5,20,46,31,NA
1122,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,PM10,31,85,57,NA
1123,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,NO2,9,24,17,NA
1124,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,NH3,2,2,2,NA
1125,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,SO2,1,4,2,NA
1126,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,CO,8,21,17,NA
1127,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",23-05-2022 04:00:00,OZONE,20,38,32,NA
1128,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,PM2.5,16,42,26,NA
1129,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,PM10,19,79,52,NA
1130,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,NO2,9,18,14,NA
1131,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,NH3,5,7,6,NA
1132,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,SO2,10,12,11,NA
1133,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,CO,9,15,13,NA
1134,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",23-05-2022 04:00:00,OZONE,1,23,10,NA
1135,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,PM2.5,5,127,32,NA
1136,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,PM10,4,73,22,NA
1137,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,NO2,7,26,13,NA
1138,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,NH3,3,6,5,NA
1139,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,SO2,1,1,1,NA
1140,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,CO,78,99,87,NA
1141,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",23-05-2022 04:00:00,OZONE,8,23,20,NA
1142,India,Maharashtra,Pune,"Alandi, Pune - IITM",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1143,India,Maharashtra,Pune,"Alandi, Pune - IITM",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1144,India,Maharashtra,Pune,"Alandi, Pune - IITM",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
1145,India,Maharashtra,Pune,"Alandi, Pune - IITM",23-05-2022 04:00:00,CO,NA,NA,NA,NA
1146,India,Maharashtra,Pune,"Alandi, Pune - IITM",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
1147,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",23-05-2022 04:00:00,PM2.5,52,92,76,NA
1148,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",23-05-2022 04:00:00,PM10,48,84,69,NA
1149,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",23-05-2022 04:00:00,NO2,21,26,22,NA
1150,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",23-05-2022 04:00:00,CO,46,58,54,NA
1151,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",23-05-2022 04:00:00,OZONE,5,64,48,NA
1152,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",23-05-2022 04:00:00,PM2.5,45,96,68,NA
1153,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",23-05-2022 04:00:00,PM10,41,97,67,NA
1154,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",23-05-2022 04:00:00,NO2,23,28,25,NA
1155,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",23-05-2022 04:00:00,CO,40,56,49,NA
1156,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",23-05-2022 04:00:00,OZONE,15,28,20,NA
1157,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",23-05-2022 04:00:00,PM2.5,35,98,62,NA
1158,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",23-05-2022 04:00:00,PM10,32,93,60,NA
1159,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",23-05-2022 04:00:00,NO2,12,15,14,NA
1160,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",23-05-2022 04:00:00,CO,61,70,66,NA
1161,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",23-05-2022 04:00:00,OZONE,16,30,26,NA
1162,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",23-05-2022 04:00:00,PM2.5,68,135,79,NA
1163,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",23-05-2022 04:00:00,PM10,83,132,90,NA
1164,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",23-05-2022 04:00:00,NO2,45,62,50,NA
1165,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",23-05-2022 04:00:00,SO2,28,37,32,NA
1166,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",23-05-2022 04:00:00,CO,51,85,65,NA
1167,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",23-05-2022 04:00:00,OZONE,46,64,54,NA
1168,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,PM2.5,13,29,18,NA
1169,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,PM10,20,76,39,NA
1170,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,NO2,7,7,7,NA
1171,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,NH3,3,3,3,NA
1172,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,SO2,78,80,79,NA
1173,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,CO,6,6,6,NA
1174,India,Manipur,Imphal,"DM College of Science, Imphal - Manipur PCB",23-05-2022 04:00:00,OZONE,2,53,17,NA
1175,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,PM2.5,27,60,39,NA
1176,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,PM10,39,106,65,NA
1177,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,NO2,7,14,9,NA
1178,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,NH3,3,4,3,NA
1179,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,SO2,36,40,38,NA
1180,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,CO,9,26,11,NA
1181,India,Manipur,Imphal,"Manipur University, Imphal - Manipur PCB",23-05-2022 04:00:00,OZONE,1,23,17,NA
1182,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",23-05-2022 04:00:00,PM2.5,34,102,57,NA
1183,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",23-05-2022 04:00:00,PM10,37,100,59,NA
1184,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",23-05-2022 04:00:00,NO2,16,25,21,NA
1185,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",23-05-2022 04:00:00,SO2,6,7,7,NA
1186,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",23-05-2022 04:00:00,CO,16,61,25,NA
1187,India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",23-05-2022 04:00:00,OZONE,2,26,11,NA
1188,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1189,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1190,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
1191,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
1192,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",23-05-2022 04:00:00,CO,5,6,6,NA
1193,India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",23-05-2022 04:00:00,OZONE,8,20,13,NA
1194,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,PM2.5,3,13,8,NA
1195,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,PM10,26,67,36,NA
1196,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,NO2,1,7,1,NA
1197,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,NH3,1,2,1,NA
1198,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,SO2,14,20,17,NA
1199,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,CO,10,24,20,NA
1200,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",23-05-2022 04:00:00,OZONE,NA,NA,NA,NA
1201,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,PM2.5,NA,NA,NA,NA
1202,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1203,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,NO2,NA,NA,NA,NA
1204,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,NH3,NA,NA,NA,NA
1205,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,SO2,NA,NA,NA,NA
1206,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,CO,56,60,57,NA
1207,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",23-05-2022 04:00:00,OZONE,24,64,53,NA
1208,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,PM2.5,5,355,75,NA
1209,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,PM10,NA,NA,NA,NA
1210,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,NO2,11,13,12,NA
1211,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,NH3,3,4,3,NA
1212,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,SO2,1,102,23,NA
1213,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,CO,27,112,50,NA
1214,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",23-05-2022 04:00:00,OZONE,15,117,69,NA
1215,India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",23-05-2022 04:00:00,PM2.5,9,60,25,NA
